what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334946231819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334946239126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334946269600
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334946269644
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334946270847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334946277741
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334946278968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334946280485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334946281122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334946281848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334946282438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334946285557
